id_odsp,league,season,fthg,ftag,odd_h,odd_d,odd_a
lpappwao/,I1,2016,5,0,1.35,6.2,12
Mk3uTkqt/,D1,2016,1,1,2.23,4.01,3.6
pCY3yoeo/,I1,2016,0,0,8.5,4.59,2.26
rRbLoyxn/,SP1,2016,1,2,3.22,3.55,2.6
UNAqTIlr/,F1,2016,1,0,2.9,3.21,2.9
vBkLq9m5/,I1,2016,3,2,2.17,3.34,4.2
vghUqF6b/,SP1,2016,0,1,1.81,3.8,5.51
xQV4z1d8/,F1,2016,1,0,2.75,3.28,3.05
YDnDoVIh/,I1,2016,0,0,1.7,3.86,6.8
YFiYrZL4/,SP1,2016,0,0,1.52,4.3,9.5
zwqUsmIH/,I1,2016,2,1,2.16,3.35,4.4
SzblqcEi/,I1,2016,1,1,1.68,4.15,7.6
23aZz5sH/,D1,2016,0,1,2.37,3.32,3.8
nwbfoIAQ/,F1,2016,0,2,1.95,3.44,5.3
W86wtX5N/,SP1,2016,0,1,1.82,3.9,5.2
2ic9zBTp/,SP1,2016,0,1,2.03,3.6,4.6
4t3dQGY0/,F1,2016,2,2,2.32,3.22,3.9
6HFWGqjo/,D1,2016,0,2,8.5,5.2,1.5
6JpVNUG1/,E0,2016,0,0,2.7,3.36,3.04
6NvRudYm/,F1,2016,4,1,2.6,3.36,3.2
bgsNPjnk/,E0,2016,1,2,3.28,3.4,2.72
bHHaPzl7/,F1,2016,0,1,3.15,3.62,2.5
CdoROA1e/,E0,2016,2,1,1.95,3.58,5.2
CMv0cYzb/,SP1,2016,0,1,3.06,3.44,2.62
E5yVezbc/,I1,2016,1,3,4.3,3.48,2.17
fwdRxRC4/,D1,2016,2,2,2.1,3.8,4.85
hGbjnbeK/,F1,2016,3,0,2.68,3.02,3.3
jDw4dhj4/,SP1,2016,2,2,2.36,3.6,3.4
ji48vZSM/,I1,2016,1,0,2,3.56,5
KK3EuTSo/,D1,2016,1,1,2.5,3.2,3.6
MRSHoY88/,E0,2016,1,0,1.94,3.85,5.2
pAqZMlW7/,E0,2016,3,2,2.98,3.24,2.83
pEwVvGmf/,F1,2016,1,2,2.4,3.44,3.64
rmzdbELi/,SP1,2016,1,1,2.16,3.38,4.15
S47rXYgF/,E0,2016,1,0,1.71,4.4,7
YN7Ivmrh/,D1,2016,1,2,1.57,4.65,7.47
YyT8eC5A/,SP1,2016,2,4,2.44,3.4,3.4
02Besyq4/,I1,2016,2,0,2.02,3.75,4.5
2VXQdGri/,I1,2016,1,0,3.18,3.1,2.85
48T4LPsU/,D1,2016,3,1,1.35,7.1,13.5
4dyhaf6o/,SP1,2016,3,0,1.82,3.75,5.8
AyouZCjp/,I1,2016,2,0,1.66,4.25,7.6
dU44uFDG/,I1,2016,0,0,3.04,3.4,2.85
EL5jVCOR/,E0,2016,3,2,3.52,3.55,2.44
GncNw7cb/,D1,2016,2,2,3.18,3.64,2.56
lnpMtxJs/,F1,2016,2,1,5.1,3.84,1.88
MBCirHTc/,I1,2016,2,0,1.66,3.94,8.92
OC0VyoSA/,D1,2016,0,0,2.81,3.6,2.81
p2ZWvxAq/,E0,2016,2,1,1.53,4.42,8.9
pSlvzPdN/,D1,2016,3,1,3.8,3.6,2.17
Qk4hRdJf/,F1,2016,1,2,1.82,3.94,5.9
QqoGgjzN/,SP1,2016,0,3,2.36,3.55,3.98
QV5suiLT/,SP1,2016,2,1,1.28,8.67,15.54
Us3CwgrT/,I1,2016,1,1,2.78,3.17,3.14
WMoCfWKG/,SP1,2016,0,1,1.89,3.62,5
x8G3Of3D/,F1,2016,0,0,2.7,3.14,3.25
lSqqYW5j/,I1,2016,1,1,3.75,3.42,2.4
rR00tebA/,I1,2016,0,2,1.81,3.75,5.7
0IRLphOE/,E0,2016,2,0,2.94,3.42,3.15
d2hrZrCT/,D1,2016,1,1,3.05,3.16,3.26
hEkkTPhs/,E0,2016,1,3,5.8,4.3,4.8
IZB6ZCN9/,D1,2016,0,4,4.45,3.8,4
ja8hSq8m/,E0,2016,2,2,6,3.95,6.1
Kv09O17C/,E0,2016,2,2,3.15,3.36,3.3
tIdVgvD8/,SP1,2016,3,0,9.8,4.65,11.78
tl15Psh6/,E0,2016,1,2,5.6,4.1,5.8
UsVIpzze/,SP1,2016,4,0,4.2,3.55,4.25
0b1BYWxG/,D1,2016,2,0,4.3,3.6,4.4
23kENLMI/,E0,2016,1,0,4,3.7,3.7
4W72zg83/,D1,2016,4,0,3.3,4.1,3.3
A98byZhc/,D1,2016,1,4,6.2,4.7,6.2
CEd1QNx0/,E0,2016,1,0,7,4.25,7
EsuAU2Kp/,D1,2016,0,2,7,4.5,6.8
G6gIMuxP/,E0,2016,1,0,4.1,3.58,4.15
GzkrixcR/,SP1,2016,1,0,8.6,5,8.8
hYwETMZj/,D1,2016,1,2,6,9.75,24.43
K8eZhbSE/,SP1,2016,1,3,7.5,4.95,7
OhYzvdPk/,E0,2016,1,2,3,6.2,14.5
SE8mVfz8/,SP1,2016,0,0,4,3.45,4.1
vk0FXjhM/,D1,2016,2,1,3.3,3.7,3.4
WI9fxFwi/,D1,2016,3,2,4.7,3.75,4.65
xpjvhIsL/,SP1,2016,4,1,9.2,4.75,9.1
YFFvXG5e/,SP1,2016,1,2,4.2,3.64,4.16
YNccR3Ng/,E0,2016,3,0,2.83,3.77,2.82
Gv5qWzL1/,SP1,2016,2,0,4.8,3.74,4.9
nJuEoGKl/,SP1,2016,1,5,18.5,9.4,6.5
YFyAnd5r/,SP1,2016,0,3,3.9,3.5,3.94
4fUsgYsG/,I1,2016,4,1,4.1,3.52,4.12
hv38hZHg/,F1,2016,2,2,3.38,3.28,3.2
0KdgoMrd/,SP1,2016,0,1,8,4.45,8.1
6cckn2Tk/,SP1,2016,7,1,9,6.5,9.2
AaqSXNB7/,I1,2016,3,1,8.5,7.8,19
bgTykhNd/,D1,2016,3,3,3.1,3.42,3.1
bH34gF2m/,F1,2016,0,0,3.15,3.1,3.2
bomyw1M5/,E0,2016,1,1,6.6,4.4,7.2
CQUoyYnJ/,F1,2016,2,1,7.8,4.85,8
CUpPu3xm/,E0,2016,2,3,5.9,4.3,5.7
fLMpmWi9/,D1,2016,1,1,3.15,3.25,3.2
j9PoiCWE/,SP1,2016,1,1,4.55,3.96,4.6
jBtwwfI6/,F1,2016,1,1,6,3.82,6.1
jLqTvNig/,E0,2016,4,0,8.5,8.5,19
K0ypyuiI/,E0,2016,0,1,3.1,3.52,3.05
lOooSUFq/,D1,2016,2,1,4.1,4,4.1
nFaJWA7S/,D1,2016,0,0,3.35,3.65,3.3
pEa0fems/,F1,2016,0,0,8.4,4.35,8.4
pjufQ8pd/,D1,2016,5,1,4.3,4.2,4.52
prqXws7a/,E0,2016,1,3,3.05,3.4,3.04
rLJPqUOl/,SP1,2016,3,3,3.3,3.35,3.35
tAxtxLyC/,E0,2016,2,2,3.4,3.58,3.45
tUSuwGvd/,E0,2016,1,0,4,3.46,4.05
U9s0oPEP/,E0,2016,1,1,8,4.5,7.63
vywZwz30/,F1,2016,0,0,3.51,3.05,3.5
W8pOY3d1/,I1,2016,0,3,3,3.45,3.02
xpSulCx3/,D1,2016,4,1,5.7,4.33,5.9
YBLlnj7F/,D1,2016,1,3,2.86,3.42,2.98
YZVsxEXC/,F1,2016,2,0,4.7,3.4,5.1
0tOTaHPJ/,F1,2016,1,1,6.2,3.9,6.3
4CTkjWoL/,SP1,2016,1,3,4.6,3.4,4.4
Aik3d7l8/,I1,2016,2,0,3.84,3.55,3.8
dnQshhH8/,SP1,2016,0,2,5.4,3.78,5.5
dUQZffD3/,I1,2016,1,0,4.4,3.38,4.4
IeRwgY12/,SP1,2016,2,0,3.95,3.5,4
lp5MpA9r/,SP1,2016,0,4,13.5,6.56,3
lrl7eR3E/,I1,2016,0,0,4.5,3.25,4.4
lztlza6O/,E0,2016,1,0,4.7,3.62,4.7
OrsGzQRl/,I1,2016,1,1,3.2,3.22,3.25
SYKhoAML/,D1,2016,0,0,5.5,3.82,5.7
tKiBy6Cr/,I1,2016,3,1,9.4,5.7,10
vBecptb2/,SP1,2016,1,1,6.8,4.3,6.8
vXMXbyuQ/,F1,2016,5,1,7.8,4.47,7.8
WITRtqNt/,E0,2016,1,2,4.05,3.66,2.22
WnyjRlVk/,D1,2016,2,0,2.88,3.3,2.92
WU1CigXa/,F1,2016,4,1,3.4,3,3.5
xnoKZqse/,I1,2016,0,2,11.5,4.3,1.6
zLPwfES9/,I1,2016,2,0,3.1,3.39,3
nyJfkj1R/,SP1,2016,2,1,4.5,3.9,4.6
CrOHXbtR/,F1,2016,0,0,3.35,2.94,3
vDfnmvtE/,F1,2016,1,1,4.3,3.4,2.24
CtJ9jDn6/,F1,2016,2,2,1.73,4,6.8
fPKXKSYL/,SP1,2016,1,0,1.72,3.9,6.2
KMdJ1V62/,D1,2016,2,0,2.66,3.35,3.05
WULbost7/,I1,2016,1,0,1.43,5.6,15
0QROMl49/,SP1,2016,1,1,2.12,3.7,3.9
4CNfrs6s/,D1,2016,2,2,2.89,3.3,2.87
61Ryfngb/,F1,2016,0,2,2.14,3.35,4.2
63SKNUl3/,SP1,2016,6,0,1.13,20.1,46
dtkDzTH4/,E0,2016,0,0,7,4.55,1.64
dWqoXOoo/,F1,2016,1,1,3.16,3.5,2.55
IHIzwnU1/,D1,2016,0,2,3.64,3.4,2.34
IsnQ1mSq/,SP1,2016,3,0,1.33,7.1,21
jXHDkX1C/,F1,2016,2,0,3.05,3.25,2.77
KKRqxzf2/,E0,2016,3,2,2.06,3.58,4.3
phQug684/,F1,2016,1,2,3.85,3,2.7
Q1YmipwH/,F1,2016,4,0,2.32,3.5,4.2
Q7B3F6dq/,SP1,2016,1,0,2.17,3.68,3.98
QJwdpUyS/,D1,2016,5,0,1.18,14,31
Sn0Ra9yF/,D1,2016,3,3,3.2,3.41,2.54
ttTolqdl/,I1,2016,1,1,2.41,3.3,3.65
UFv2p1eD/,I1,2016,2,1,1.68,4.1,7.2
vRJWwSEe/,D1,2016,3,0,1.61,4.8,7
xSMXfSwh/,F1,2016,1,0,2.58,3.32,3.44
YP0N0kM8/,D1,2016,1,0,3.66,3.9,2.15
zXmHZnXA/,E0,2016,1,2,2.84,3.32,2.94
2kUskPtr/,I1,2016,1,1,1.5,5,8.6
AFXkm3Bf/,I1,2016,0,1,12,6.2,1.4
AiFSv8ak/,D1,2016,1,0,1.72,4.25,6.2
byOTe8Oo/,F1,2016,2,0,2.07,3.16,5
C0VSL8JF/,SP1,2016,1,2,8.9,5.9,1.55
C4oU07sj/,SP1,2016,1,0,3.3,3.4,2.48
d8iFg5YQ/,I1,2016,1,2,5,3.72,1.97
fHhdvBIu/,E0,2016,0,2,7.9,4.7,1.55
jepYaRdd/,SP1,2016,3,1,1.64,4.25,7
l6WgnNQ0/,I1,2016,0,0,4.65,3.44,2.1
M9Rm84mK/,I1,2016,2,0,1.94,3.6,5.2
pfHHliHI/,F1,2016,0,9,20.8,8.3,1.31
r5mBfoJK/,I1,2016,2,1,1.93,3.66,4.8
rJSq9pYD/,I1,2016,3,2,2.79,3.18,3.15
SCTGOAZd/,SP1,2016,4,2,1.82,3.85,5.4
SGFphQNA/,F1,2016,2,2,3.4,3.48,2.42
W0GOulpq/,D1,2016,2,0,1.42,5.7,10
6id0wVXo/,E0,2016,1,0,1.66,4.75,6.8
YFJyKnlS/,SP1,2016,1,1,2.24,3.4,3.96
KtNbZRmF/,SP1,2016,1,1,2.34,3.41,4
p65E75Nc/,F1,2016,2,5,2,3.72,4.86
pOvhs1Lm/,D1,2016,2,1,2.66,3.65,2.88
4WmzGwmf/,SP1,2016,0,1,2.74,3.3,3.04
6gH2opWM/,E0,2016,0,1,2.54,3.28,3.42
AZaya0A6/,I1,2016,0,0,1.8,3.85,5.8
bFWekO7T/,F1,2016,3,0,2.31,3.25,3.95
d6pSHaIs/,SP1,2016,2,2,2.25,3.77,3.75
EogR437G/,F1,2016,2,1,1.55,4.77,7.53
hfVCxwzJ/,D1,2016,1,1,2.47,3.66,3.5
hKj2z8Y8/,SP1,2016,2,1,2,3.7,4.4
hxhV3NMM/,F1,2016,0,1,2.27,3.3,4.25
IaDSq2Vj/,F1,2016,1,0,1.98,3.5,5.1
Iyw0uuj0/,D1,2016,1,3,2.44,3.48,3.5
jTqWGJXm/,SP1,2016,0,1,1.78,3.9,5.8
K0Nb0tSP/,D1,2016,0,1,9.8,5,1.53
KOXij4hN/,F1,2016,5,1,2.73,3.12,3.44
lIMcnQGG/,E0,2016,1,2,2.53,3.35,3.84
newuFc20/,SP1,2016,2,1,9.08,4.25,1.62
OEwdtLzf/,D1,2016,1,1,1.61,4.4,7.5
QLtUWpHT/,E0,2016,2,2,1.89,3.88,5
Qs0Re0zs/,D1,2016,2,1,2.11,3.45,4.65
SUfJ6Px4/,F1,2016,2,0,1.68,4.25,7.4
SUSeS4Pp/,E0,2016,0,1,2.99,3.45,2.7
tAOf1MCJ/,D1,2016,1,0,2.07,3.75,4.25
tnWxil2o/,E0,2016,0,2,2.82,3.72,2.77
voMh7O2Q/,I1,2016,1,1,1.92,3.7,5.1
YNFR0JW2/,E0,2016,1,0,1.73,4.2,6
0Q3GC4t2/,SP1,2016,2,1,3.1,3.45,2.74
21KokSWc/,E0,2016,1,1,2.28,3.35,4
4bA7EQBk/,SP1,2016,0,2,2.38,3.6,3.6
6LgN5qhA/,F1,2016,0,2,1.47,5.33,11
ARNgm61A/,E0,2016,3,0,1.59,4.55,8
bexSLNHJ/,I1,2016,3,1,1.37,6.5,14.5
CbtWKsXP/,I1,2016,1,1,2.07,3.46,4.65
djbqcvuJ/,I1,2016,2,0,2.27,3.18,4.3
E3W8wJKC/,D1,2016,1,3,7,4.55,1.63
ETibylJ2/,SP1,2016,2,2,8.8,5.5,1.5
G4Oklnn4/,E0,2016,3,2,2.97,3.32,2.81
IaaubKPC/,I1,2016,1,2,2.21,3.46,3.97
KxVtj8Hi/,E0,2016,0,1,2.05,3.7,4.35
lKBS0Muf/,I1,2016,0,1,1.94,3.66,5.3
nNaCDpRe/,SP1,2016,4,0,1.52,6.6,9.2
tf8K2rBs/,I1,2016,1,4,6.2,3.54,1.97
v9EOprGp/,F1,2016,1,1,1.9,3.42,5.5
W21A8o8i/,F1,2016,3,0,1.89,3.7,5.2
Wr1Xate0/,I1,2016,0,0,6.9,4.1,1.76
Wvs4va56/,D1,2016,0,2,2.25,3.85,3.5
zH7O12Qm/,I1,2016,1,1,2.07,3.49,4.4
AV1wgbKa/,D1,2016,3,0,2.08,3.76,4
pURnlUcp/,SP1,2016,2,0,2.11,3.8,4.2
z1sz3sxT/,F1,2016,1,2,1.91,3.84,5.5
2B1f4iY2/,F1,2016,0,2,3.2,3.13,2.7
2LnX0PV9/,E0,2016,3,2,2.4,3.46,3.54
2P2YuOgp/,E0,2016,4,0,1.43,5.8,11
6cenixkC/,D1,2016,0,3,3.3,3.54,2.5
6qY5cLaj/,F1,2016,0,1,3.6,3.56,2.35
CMY1b1pp/,F1,2016,2,2,2.74,3.16,3.2
dM45rHFr/,E0,2016,2,2,1.98,3.75,5
dY0b3Bm9/,F1,2016,4,1,1.64,4.9,8.82
Ea6xur9j/,E0,2016,0,4,6.23,4.16,1.85
ENbfkGJO/,D1,2016,4,2,2.2,3.55,3.72
feqP2o1c/,E0,2016,1,1,2.47,3.7,3.7
GSxwEadP/,D1,2016,3,0,3,3.5,2.75
hIDNAc9I/,I1,2016,1,3,3.35,3.23,2.53
IyP49J4t/,D1,2016,2,2,3.25,3.75,2.4
jXg71kIL/,F1,2016,3,1,2.02,3.56,4.35
KO59Y01P/,I1,2016,1,0,1.38,6.12,16
OKQjmlDj/,SP1,2016,1,2,1.6,5.4,5.9
ppG6p4oT/,E0,2016,0,4,4.25,3.82,2.24
ppxx0qoG/,E0,2016,0,0,2.05,3.54,4.4
tMfb6TJS/,SP1,2016,5,1,1.45,5.7,14
UNhB09XR/,F1,2016,2,0,2.12,3.75,4.5
W8YUawn9/,E0,2016,2,2,2.27,3.44,4.05
Wv3Zgv5g/,D1,2016,3,2,1.3,7.5,16
xI3VfKkm/,D1,2016,1,0,1.2,12.7,31
xOEYBXki/,SP1,2016,1,1,1.84,4.05,5.25
Yk8sABK3/,SP1,2016,2,1,2.55,3.5,3.16
0Kfjjd4I/,D1,2016,1,1,2.78,3.52,2.85
4dLADaPa/,I1,2016,1,2,1.84,4,5.8
4zpKhAkT/,SP1,2016,1,2,1.68,4.55,6
88422V2F/,F1,2016,2,1,3.76,3.32,2.42
8UR1FLfm/,I1,2016,3,1,2.4,3.4,3.6
AgOIBwfC/,I1,2016,3,1,7.9,4.8,1.6
bc5g794M/,SP1,2016,1,1,1.94,3.65,4.85
bJKECJv6/,I1,2016,2,1,3.55,3.3,2.4
G4pL3Roi/,E0,2016,1,0,2.4,3.46,3.55
jRIxBi5c/,SP1,2016,1,2,3.2,3.36,2.7
K66k8kkG/,SP1,2016,1,1,1.54,5,9.6
MXiyUK9t/,I1,2016,4,0,1.64,4.2,7.2
OK2j5XId/,F1,2016,0,3,2.52,2.95,3.85
OUmT15G3/,E0,2016,1,0,2.07,3.75,4.3
pzX9duFd/,F1,2016,1,3,4.32,3.95,2.05
Q5M6EuAg/,I1,2016,1,1,1.69,4.15,6.4
S6drhIZ5/,D1,2016,5,0,1.95,3.75,4.65
W8CR9HOO/,I1,2016,1,4,4.05,3.43,2.25
Ct7o9VZ9/,SP1,2016,0,0,2.26,3.55,3.75
UwTcG1us/,I1,2016,0,1,1.95,3.6,5.4
4GBf6rxJ/,SP1,2016,0,0,2.44,3.45,3.52
AyRXHA22/,F1,2016,0,2,3.85,3.65,2.2
GANy2g3U/,D1,2016,2,2,1.62,4.6,7.7
06qsemek/,F1,2016,1,0,1.3,7.2,16
2u7d3Ii8/,E0,2016,3,1,1.73,4.4,6.3
CMplRIga/,I1,2016,1,2,4.25,3.4,2.22
EXNZbc1F/,E0,2016,1,0,3.8,3.46,2.52
fuexF8nL/,F1,2016,1,2,2.07,3.75,4.1
hW4xVREJ/,SP1,2016,1,0,6.6,4.7,1.64
hWbsNxZu/,D1,2016,1,0,3.55,3.65,2.3
IaopSbvg/,I1,2016,0,1,6.16,4.15,1.74
j3xC7cZh/,D1,2016,1,1,2.32,3.7,3.62
jq49syVl/,E0,2016,1,2,3.9,3.6,2.3
KrUS3FYH/,D1,2016,0,2,2.54,3.62,3.11
l2ftES1R/,F1,2016,2,1,2.58,3.25,3.8
lMxM6l8p/,I1,2016,1,0,2.24,3.3,3.96
lxJEvZE7/,E0,2016,2,1,1.38,5.5,11
MFpwdTuq/,F1,2016,0,0,2.32,3.2,4.1
nVVK5y45/,D1,2016,1,3,12.32,6.72,1.48
QNo89nAr/,F1,2016,4,0,1.73,3.8,6.4
r1No8476/,SP1,2016,1,0,2,3.74,4.8
rLJCTBFc/,I1,2016,0,1,2.08,3.76,4.7
rVYof7Ae/,F1,2016,0,2,3.25,3.4,2.51
thVO4eJB/,D1,2016,1,2,2.09,4.02,4.15
UBbGNq7g/,SP1,2016,4,0,1.24,8.8,17
Ukiydzpr/,E0,2016,3,3,4.25,4.15,2.07
UZ2Dtepe/,E0,2016,1,0,2.05,3.6,4.8
xba90GyR/,E0,2016,1,1,3.66,3.55,2.3
YRRG6Hla/,D1,2016,1,2,2.2,3.45,4.05
zkaCOPim/,SP1,2016,1,3,5.9,3.68,1.93
2PtQ58Nj/,I1,2016,3,0,1.32,7.2,15
4dstTvPn/,I1,2016,2,1,2.08,3.42,4.6
4UK8Ui0i/,I1,2016,2,0,3.88,3.45,2.4
82cKM3Ma/,SP1,2016,2,1,2.52,3.75,3.38
AoKAuFa1/,E0,2016,4,1,1.71,4.2,6.15
b7051dMK/,E0,2016,3,0,2.13,3.75,4.35
CCw88wKn/,D1,2016,2,2,3.65,3.6,2.27
dQEhOGwI/,I1,2016,0,3,3.75,3.45,2.35
dYxjgRP1/,F1,2016,4,1,2.44,3.3,3.84
GldYFlXE/,F1,2016,0,0,1.91,3.8,4.8
GrB02x7E/,E0,2016,0,2,3.48,3.48,2.45
IZFlPdOB/,I1,2016,2,0,2.24,3.35,3.95
lSPyHUH8/,F1,2016,3,0,2.4,3.44,3.45
QPCj7OMC/,SP1,2016,2,0,1.61,4.59,7.7
WM3tUoUP/,SP1,2016,1,0,1.61,4.9,6.4
x4t9P5xs/,SP1,2016,0,1,2.98,3.5,2.7
xKOX2ZmO/,D1,2016,0,2,3.14,3.46,2.6
jDqhQx95/,I1,2016,1,1,1.4,6.2,14
QwhPLNy6/,SP1,2016,1,3,2.2,3.59,4.2
xzJQ6ib0/,E0,2016,0,0,2.8,3.4,2.96
0vquCuWt/,F1,2016,1,1,1.68,4.3,6.32
4W95VIns/,SP1,2016,2,1,2.5,3.46,3.38
GAq7HY2H/,D1,2016,2,0,5.8,4.4,1.76
0b3ETdHg/,SP1,2016,2,1,2.87,3.36,2.84
462oMdln/,D1,2016,3,0,1.27,7.6,16
4lmftka3/,I1,2016,2,0,3.35,3.4,2.63
8fVD9gEs/,E0,2016,0,1,2.47,3.3,3.5
8rLBT71E/,F1,2016,2,4,3.26,3.27,2.66
bLuvGeyE/,E0,2016,1,0,1.35,6.9,16
CfOGSVU3/,I1,2016,4,1,2.9,3.25,2.95
d6xlAJ0g/,F1,2016,0,1,3.92,3.22,2.35
f3wP5497/,F1,2016,1,1,3.1,3.5,2.68
feebJfY4/,D1,2016,1,0,2.42,3.94,3.1
GCvL6pf1/,F1,2016,1,3,2.09,3.4,4.6
hOMwbHGL/,E0,2016,3,0,2.52,3.5,3.2
ljbmgYT0/,E0,2016,0,3,2.8,3.75,2.88
nwzH7Qve/,F1,2016,2,1,5.5,4.2,1.79
ppGTPTEM/,I1,2016,0,1,3.1,3.31,2.8
QLjfKzJb/,D1,2016,3,0,1.55,4.75,7.2
QqZtBWuo/,D1,2016,2,0,2.8,3.21,2.95
rDcihhq7/,E0,2016,1,1,3.1,3.6,2.57
rN89Ux2m/,SP1,2016,1,1,2,3.7,4.5
UDmBGhIN/,D1,2016,2,1,2.65,3.45,3.01
vVsqBaom/,F1,2016,6,0,1.33,7.1,13
xCvrFFjK/,E0,2016,0,3,2.43,3.45,3.45
YBuiCenJ/,SP1,2016,1,1,1.63,4.52,6.6
Yof2IEmB/,D1,2016,3,2,2.85,3.8,2.7
zHJZzuPJ/,SP1,2016,1,5,15.5,8,1.29
8nyD86Pl/,F1,2016,2,1,2.12,3.61,4.25
8tjuefal/,E0,2016,1,2,2.78,3.55,2.8
bid4JRij/,I1,2016,0,0,2.05,3.6,4.5
d8H7Umn8/,F1,2016,0,2,2.68,3.25,3.2
fLtmDyXC/,SP1,2016,2,1,2.75,3.75,2.8
j5upfEEf/,E0,2016,1,1,1.41,6.25,10
joNKRkpA/,I1,2016,1,2,1.68,4.5,5.8
joqjsVqc/,I1,2016,2,0,1.66,4.6,7.5
M3deiCbD/,E0,2016,2,2,2.03,3.75,4.35
niNwzavQ/,SP1,2016,1,1,1.57,4.95,7.3
nVijLG3h/,D1,2016,3,0,1.5,5.1,8
OzmFFCXT/,D1,2016,2,3,2.16,3.68,3.75
QoxqEHH6/,SP1,2016,3,0,1.3,6.2,18.5
tG1aK7xp/,I1,2016,3,1,1.85,3.82,5.2
v7FXOmUS/,I1,2016,3,3,5.6,3.85,1.87
vk2ISGWa/,SP1,2016,0,1,2.43,3.25,3.75
xre8Io7d/,I1,2016,0,1,3.6,3.5,2.47
Y9CPQ9aG/,I1,2016,4,0,1.24,9.4,31
YB1MRzn6/,SP1,2016,1,2,1.22,12.7,24.89
zcyh9wGa/,F1,2016,0,3,1.94,3.6,5.02
WYwnEZ5Q/,E0,2016,0,4,5.1,4.15,1.81
GUiIQWWr/,E0,2016,1,1,6.9,4.8,1.65
O0G4vEVB/,SP1,2016,1,1,2.69,3.6,3
SYMetz1a/,SP1,2016,1,0,2.3,3.75,4
tzbYg8T2/,I1,2016,6,0,1.33,6.5,13.36
4IEkVOj2/,I1,2016,0,0,2.4,3.5,3.85
6e6nWh9L/,E0,2016,4,0,1.72,4.3,5.6
6PLaufG5/,SP1,2016,2,1,3,3.62,2.68
CKZAx7bS/,I1,2016,2,1,3.35,3.4,2.5
I1CwYQ6q/,I1,2016,3,0,1.65,4.3,8.3
K8JmrdWn/,SP1,2016,0,1,4.8,3.5,2.03
KQdxgSr9/,I1,2016,3,2,1.53,5.2,9.2
nDxau9E9/,I1,2016,2,2,2.68,3.4,3.45
nF5QQf1C/,SP1,2016,1,1,2.1,3.75,3.92
QRFoW4yd/,I1,2016,5,1,2.02,3.6,4.4
rciPXQ1N/,E0,2016,3,1,1.57,5,8.2
UweVPEGI/,SP1,2016,0,8,15.58,9,1.28
v5f8y92b/,E0,2016,2,0,1.5,4.8,9.4
W4GsXpMk/,I1,2016,1,0,2.03,3.7,4.55
xpUrqxHt/,SP1,2016,3,0,1.32,8.2,13
YTz7wmqM/,I1,2016,1,0,4.4,3.71,2.05
zyrHmI8P/,SP1,2016,4,0,1.71,4.35,5.8
8UgZOYVO/,SP1,2016,5,1,2.28,3.43,3.76
Q3y3vTTF/,I1,2016,0,0,1.53,4.9,9.9
SQvhZILU/,E0,2016,2,0,1.33,6.81,14.5
YBNisGog/,SP1,2016,1,2,1.8,4.2,5.5
bDcQeF0n/,SP1,2016,4,0,2.48,3.5,3.46
ChsUWD24/,D1,2016,2,1,2.9,3.62,2.75
GGhNOIFn/,F1,2016,2,0,1.8,4.45,6.7
0Gb6DP1q/,D1,2016,4,1,2.07,3.55,4.65
2XfZLGa5/,F1,2016,2,3,3.72,3.8,2.18
6w1YggVb/,SP1,2016,2,3,8.9,6.6,1.42
bk7Z4VSC/,E0,2016,4,0,1.36,6.48,11.5
bkwQXgmb/,D1,2016,0,2,1.98,3.94,4.55
dEECxh0O/,SP1,2016,1,0,1.37,6.36,16.5
fc4ljQSR/,I1,2016,3,1,1.57,4.8,8.9
fHWYVXHA/,D1,2016,0,3,5.3,4.6,1.83
GQHU5BD6/,E0,2016,2,2,1.57,4.9,7.1
jJKI8DTm/,E0,2016,1,4,3.75,3.7,2.4
l2jwgDp5/,SP1,2016,1,1,2.4,3.45,3.4
MVnFB3We/,D1,2016,2,2,2.2,3.6,3.8
QyuIZFIo/,D1,2016,2,3,3.25,3.8,2.39
Sn2UfZFh/,SP1,2016,6,0,1.13,35,56
U9JM7Xrf/,E0,2016,2,4,7.2,4.4,1.61
v7cACqHk/,D1,2016,0,2,11,5.2,1.51
0bmXs2z8/,I1,2016,1,0,2.1,3.56,4.4
2iF8wYpI/,SP1,2016,0,0,1.85,4.05,5.4
4SwMYZXi/,D1,2016,3,1,1.72,4.75,6.15
4xT85eFO/,F1,2016,3,2,2.23,3.28,4.2
CYEqi6DL/,I1,2016,1,3,2.54,3.32,3.25
d6jGopyq/,I1,2016,2,0,2.37,3.36,3.6
dSgoiiFH/,SP1,2016,2,2,3.4,3.8,2.45
E1yF6oD8/,I1,2016,1,2,4.7,3.48,2.2
faXFyCFU/,SP1,2016,2,0,1.57,5.1,7.4
hhzJ55SE/,I1,2016,0,2,2.98,3.5,2.7
KMbMdeot/,SP1,2016,2,2,3.66,3.8,2.4
McRscyWR/,E0,2016,4,0,1.73,4,6.3
OtdVMdpa/,F1,2016,1,1,3,3.45,2.8
QeaLSYKJ/,E0,2016,0,0,5.8,4.45,1.76
QueKp4jk/,I1,2016,2,1,3.3,3.51,2.5
rNv07HpC/,F1,2016,1,1,2.13,3.62,4.15
UJdRNxVh/,F1,2016,1,1,1.83,3.8,5.75
UJzd8cV5/,F1,2016,2,0,1.59,4.47,7.3
Y7VxViXG/,D1,2016,2,1,3.25,3.74,2.45
Yi3IPb0t/,F1,2016,4,1,1.35,6.09,13
